timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,Fraud,vehicleAge,driverExperience,licenceType
53,25,2000,1275,,College,Single Vehicle Collision,Total Loss,Ambulance,10,1,1,1,10000,0,18,6,Full
85,26,2000,1317,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,19,4,1,1,4000,0,3,5,Full
96,34,1000,1195,,High School,Single Vehicle Collision,Minor Loss,Ambulance,1,1,1,0,3000,0,6,14,Full
42,26,500,945,,Bachelor,Parked Car,Total Loss,Police,17,1,0,0,3000,0,16,7,Full
76,54,500,1518,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,9000,0,6,34,Full
72,49,1000,1287,,High School,Single Vehicle Collision,Major Loss,,15,1,1,1,2000,0,13,28,Full
72,43,2000,1286,,Bachelor,Single Vehicle Collision,Total Loss,Police,11,1,1,1,8000,0,5,23,Full
26,63,1000,1136,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,2,3,1,1,8000,0,4,43,Full
15,55,1000,841,,High School,Single Vehicle Collision,Minor Loss,Ambulance,11,1,1,1,8000,0,6,37,Full
25,51,2000,1673,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,16,1,1,0,1000,0,18,34,Full
74,64,1000,1653,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2,3,0,1,8000,0,9,45,Full
8,40,1000,1105,,High School,Vehicle Theft,Major Loss,Ambulance,1,1,1,1,4000,1,4,20,Full
103,38,500,1083,,Bachelor,Single Vehicle Collision,Total Loss,Police,15,1,0,1,2000,0,6,16,Full
89,33,500,1395,,College,Multi-vehicle Collision,Total Loss,Police,9,4,0,0,3000,0,0,13,Full
77,48,500,1320,,High School,Multi-vehicle Collision,Major Loss,Ambulance,9,2,1,0,5000,0,15,32,Full
105,63,1000,1622,,High School,Parked Car,Total Loss,Police,7,1,1,1,10000,0,4,42,Full
82,50,500,1184,,Bachelor,Single Vehicle Collision,Major Loss,Police,2,1,1,1,10000,1,12,34,Full
33,53,500,1488,,High School,Multi-vehicle Collision,Minor Loss,Police,8,3,1,1,3000,0,0,35,Full
64,29,1000,858,,Bachelor,Multi-vehicle Collision,Total Loss,Other,1,3,1,0,8000,0,17,9,Full
45,43,2000,1396,,Masters,Single Vehicle Collision,Minor Loss,,16,1,1,1,1000,0,4,24,Full
21,25,2000,1239,,College,Multi-vehicle Collision,Total Loss,Ambulance,0,3,1,0,4000,0,0,4,P2
113,47,2000,1464,,Bachelor,Multi-vehicle Collision,Minor Loss,,3,3,0,1,1000,0,6,28,Full
80,28,2000,1313,,College,Single Vehicle Collision,Minor Loss,Other,16,1,0,1,5000,0,19,12,Full
54,31,1000,1301,,High School,Multi-vehicle Collision,Minor Loss,Other,13,3,1,1,4000,0,5,15,Full
115,26,1000,1209,,High School,Single Vehicle Collision,Total Loss,Police,8,1,1,1,6000,0,10,9,Full
19,32,500,1106,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,18,1,1,1,3000,0,8,12,Full
43,64,1000,994,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,2,1,1,9000,0,6,44,Full
116,27,1000,1059,,MD,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,0,10000,0,19,6,Full
47,41,500,1213,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,14,1,0,1,2000,0,16,25,Full
35,58,1000,1311,,High School,Parked Car,Major Loss,Police,7,1,0,1,4000,0,15,36,Full
40,34,500,1127,,High School,Single Vehicle Collision,Total Loss,Ambulance,17,1,0,1,9000,0,10,18,Full
62,43,1000,1597,,Bachelor,Vehicle Theft,Minor Loss,Ambulance,11,1,1,1,8000,0,17,27,Full
107,64,500,1051,,High School,Single Vehicle Collision,Minor Loss,Police,6,1,0,1,1000,0,9,47,Full
111,38,500,1158,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,8,3,0,1,1000,0,9,17,Full
70,58,500,1291,,High School,Parked Car,Minor Loss,,5,1,1,1,2000,1,10,41,Full
22,47,2000,1281,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,19,3,1,0,5000,0,4,30,Full
43,26,1000,881,,Bachelor,Single Vehicle Collision,Minor Loss,Police,5,1,1,0,6000,0,19,6,Full
80,49,500,1643,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,7,3,1,1,10000,0,5,27,Full
76,45,500,1677,,Bachelor,Parked Car,Total Loss,Ambulance,7,1,0,1,4000,0,4,23,Full
20,35,1000,879,,High School,Parked Car,Minor Loss,Police,7,1,1,1,1000,0,5,13,Full
115,30,500,1606,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,19,1,1,1,2000,0,16,13,Full
93,61,2000,1429,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,0,1,10000,0,16,41,Full
59,29,1000,1098,,High School,Multi-vehicle Collision,Major Loss,Ambulance,19,3,1,1,4000,0,8,13,Full
13,41,2000,939,,Bachelor,Multi-vehicle Collision,Major Loss,Police,18,4,1,1,7000,0,0,21,Full
53,53,1000,1051,,College,Multi-vehicle Collision,Total Loss,Ambulance,9,3,1,1,1000,0,20,31,Full
47,38,2000,1145,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,10,1,1,1,7000,0,2,19,Full
27,38,1000,942,,Bachelor,Multi-vehicle Collision,Total Loss,,14,3,0,0,1000,0,17,16,Full
69,51,1000,1629,,Bachelor,Multi-vehicle Collision,Total Loss,Police,16,3,0,1,5000,0,16,30,Full
60,58,2000,1440,,Masters,Single Vehicle Collision,Total Loss,,14,1,1,1,7000,0,19,36,Full
100,43,1000,1065,,PhD,Single Vehicle Collision,Total Loss,,12,1,1,1,2000,0,16,25,Full
90,54,1000,993,,Bachelor,Multi-vehicle Collision,Major Loss,Police,17,2,1,1,3000,0,6,32,Full
79,57,500,1207,,High School,Single Vehicle Collision,Minor Loss,Police,21,1,0,0,3000,0,4,35,Full
35,50,2000,1460,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,4,1,0,1,3000,0,7,34,Full
118,29,1000,1276,,Masters,Vehicle Theft,Total Loss,Police,8,1,0,1,1000,0,4,10,Full
84,47,1000,1497,,Bachelor,Single Vehicle Collision,Minor Loss,,11,1,1,0,6000,0,14,29,Full
17,64,1000,1208,,College,Parked Car,Total Loss,Ambulance,23,1,1,1,5000,0,17,45,Full
20,38,500,1377,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5,2,0,0,3000,0,13,16,Full
107,60,500,1313,,Masters,Multi-vehicle Collision,Minor Loss,,18,3,1,1,4000,0,4,38,Full
7,30,500,1118,,Bachelor,Single Vehicle Collision,Total Loss,,11,1,1,1,9000,0,0,12,Full
50,51,1000,934,,High School,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,1000,0,11,33,Full
98,62,2000,1604,,Bachelor,Vehicle Theft,Total Loss,Police,18,1,0,1,9000,0,9,40,Full
100,56,500,1323,,Masters,Multi-vehicle Collision,Minor Loss,,6,3,1,1,8000,0,4,39,Full
79,28,500,1453,,High School,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,6000,0,7,9,Full
70,38,1000,1423,,High School,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,1,9000,0,10,17,Full
14,25,2000,1642,,MD,Single Vehicle Collision,Minor Loss,Police,0,1,1,1,10000,0,12,6,Full
43,36,1000,1569,,Masters,Single Vehicle Collision,Minor Loss,Police,17,1,0,1,9000,0,9,20,Full
97,35,1000,1310,,High School,Single Vehicle Collision,Total Loss,,18,1,0,0,3000,0,20,14,Full
9,60,500,1176,,College,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,1000,0,0,40,Full
19,40,2000,1169,,Bachelor,Multi-vehicle Collision,Major Loss,,12,3,1,1,8000,0,13,19,Full
45,54,500,1391,,Bachelor,Multi-vehicle Collision,Total Loss,Other,13,3,1,1,1000,1,19,33,Full
47,60,500,1661,,Bachelor,Single Vehicle Collision,Total Loss,,14,1,1,0,8000,0,4,39,Full
86,27,2000,916,,MD,Multi-vehicle Collision,Major Loss,Ambulance,20,3,1,0,10000,0,4,8,Full
80,25,1000,1605,,MD,Multi-vehicle Collision,Major Loss,Police,1,2,1,1,3000,0,15,6,Full
117,47,1000,1477,,Masters,Parked Car,Total Loss,Ambulance,4,1,1,1,1000,0,9,31,Full
6,32,2000,1372,,PhD,Vehicle Theft,Minor Loss,,22,1,1,1,9000,0,20,16,Full
76,49,2000,1512,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,16,3,1,1,6000,0,12,32,Full
77,28,500,1422,,High School,Multi-vehicle Collision,Major Loss,Ambulance,4,3,1,1,9000,0,19,7,Full
9,26,2000,1652,,High School,Parked Car,Total Loss,,5,1,1,1,9000,0,0,6,Full
9,50,1000,868,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,1,1,9000,0,3,30,Full
36,53,2000,849,,MD,Multi-vehicle Collision,Total Loss,Ambulance,4,3,1,0,6000,0,14,36,Full
38,62,2000,1349,,High School,Single Vehicle Collision,Major Loss,Police,1,1,1,1,4000,0,8,41,Full
66,53,2000,1330,,Bachelor,Multi-vehicle Collision,Total Loss,,10,3,1,0,3000,0,17,32,Full
47,60,500,1544,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,4,1,1,6000,0,8,39,Full
113,37,500,1520,,High School,Parked Car,Major Loss,Ambulance,8,1,1,0,4000,0,14,21,Full
51,33,2000,1453,,Bachelor,Single Vehicle Collision,Major Loss,,9,1,0,0,7000,0,11,11,Full
91,37,1000,1429,,College,Single Vehicle Collision,Minor Loss,Ambulance,22,1,0,1,7000,0,2,21,Full
8,53,1000,988,,Masters,Multi-vehicle Collision,Minor Loss,Police,8,3,1,1,10000,0,14,37,Full
100,55,2000,1451,,College,Single Vehicle Collision,Total Loss,Police,22,1,1,0,9000,0,14,33,Full
19,45,1000,1497,,High School,Multi-vehicle Collision,Major Loss,,3,3,0,1,5000,0,2,23,Full
48,41,1000,1203,,High School,Parked Car,Minor Loss,Police,3,1,1,1,8000,0,11,22,Full
100,56,2000,1012,,High School,Vehicle Theft,Minor Loss,,20,1,1,1,9000,0,6,36,Full
106,44,1000,1358,,Masters,Single Vehicle Collision,Total Loss,Other,22,1,0,1,5000,0,9,24,Full
32,43,1000,1280,,High School,Multi-vehicle Collision,Total Loss,Ambulance,14,3,1,1,1000,0,8,25,Full
23,30,2000,1374,,Masters,Single Vehicle Collision,Major Loss,Ambulance,0,1,0,1,2000,0,2,12,Full
18,25,500,871,,Bachelor,Vehicle Theft,Total Loss,Ambulance,20,1,1,1,6000,0,3,6,Full
30,50,500,937,,PhD,Single Vehicle Collision,Minor Loss,Ambulance,3,1,1,1,2000,1,1,31,Full
7,50,500,1368,,High School,Multi-vehicle Collision,Minor Loss,,1,3,1,1,8000,0,4,28,Full
75,27,2000,1233,,High School,Multi-vehicle Collision,Total Loss,Ambulance,14,4,0,1,2000,0,17,7,Full
97,36,1000,1593,,Bachelor,Single Vehicle Collision,Total Loss,,13,1,1,1,10000,0,0,15,Full
52,60,2000,1247,,College,Vehicle Theft,Major Loss,Police,19,1,1,0,1000,0,8,42,Full
53,52,1000,1478,,Masters,Multi-vehicle Collision,Minor Loss,Police,12,3,1,1,3000,0,16,31,Full
26,27,500,1205,,High School,Single Vehicle Collision,Minor Loss,Police,20,1,1,0,6000,0,2,10,Full
49,46,2000,1359,,High School,Multi-vehicle Collision,Minor Loss,Police,23,3,1,1,7000,0,4,30,Full
104,44,1000,887,,Bachelor,Parked Car,Total Loss,Ambulance,4,1,1,1,1000,0,15,24,Full
71,55,2000,1132,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,22,1,1,1,6000,0,13,38,Full
10,62,1000,1529,,High School,Single Vehicle Collision,Minor Loss,Ambulance,21,1,1,0,5000,0,11,43,Full
42,32,1000,1465,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,20,3,0,1,4000,0,3,16,Full
22,42,500,1150,,Bachelor,Parked Car,Total Loss,Police,7,1,1,1,7000,0,16,23,Full
44,42,500,1208,,High School,Multi-vehicle Collision,Major Loss,,3,3,0,1,3000,0,3,24,Full
79,30,500,1222,,High School,Vehicle Theft,Minor Loss,Police,6,1,0,1,3000,0,2,8,Full
41,54,500,867,,High School,Parked Car,Minor Loss,Other,12,1,0,0,10000,0,16,33,Full
20,45,1000,1502,,Masters,Single Vehicle Collision,Minor Loss,Other,0,1,0,1,10000,0,7,28,Full
79,54,500,1105,,High School,Single Vehicle Collision,Minor Loss,,4,1,0,0,7000,0,6,32,Full
72,29,2000,1496,,Bachelor,Multi-vehicle Collision,Total Loss,Police,1,3,0,1,5000,0,5,7,Full
38,53,500,1632,,College,Single Vehicle Collision,Total Loss,Police,3,1,1,1,7000,0,6,32,Full
87,51,500,1618,,College,Single Vehicle Collision,Total Loss,,8,1,0,0,8000,0,7,29,Full
96,28,2000,1159,,High School,Multi-vehicle Collision,Total Loss,Ambulance,0,2,1,1,9000,0,14,12,Full
94,33,500,900,,MD,Single Vehicle Collision,Total Loss,,20,1,0,1,8000,0,5,17,Full
13,64,2000,918,,High School,Multi-vehicle Collision,Major Loss,Ambulance,22,2,1,0,2000,0,6,45,Full
39,25,2000,1307,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2,4,0,1,2000,0,16,4,P2
92,51,500,1149,,High School,Single Vehicle Collision,Major Loss,Police,15,1,1,0,5000,0,19,31,Full
119,64,1000,1366,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,8,4,0,0,8000,0,12,47,Full
91,64,1000,1245,,College,Single Vehicle Collision,Minor Loss,Other,0,1,1,1,10000,0,2,48,Full
58,53,2000,1332,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,3,1,0,9000,0,10,37,Full
20,58,1000,894,,High School,Vehicle Theft,Major Loss,Police,13,1,0,1,8000,0,12,37,Full
6,58,500,1061,,MD,Single Vehicle Collision,Minor Loss,Police,0,1,1,1,6000,0,6,40,Full
46,39,500,1051,,Bachelor,Single Vehicle Collision,Minor Loss,Police,16,1,1,0,4000,0,17,22,Full
108,41,1000,1589,,High School,Vehicle Theft,Major Loss,Ambulance,9,1,1,1,5000,1,16,24,Full
25,35,2000,904,,High School,Parked Car,Minor Loss,Ambulance,6,1,1,1,1000,0,11,13,Full
110,38,2000,1620,,Masters,Multi-vehicle Collision,Major Loss,,6,3,1,1,5000,0,3,22,Full
48,37,500,1371,,Masters,Single Vehicle Collision,Minor Loss,,7,1,1,1,6000,0,14,16,Full
98,38,2000,1668,,Bachelor,Parked Car,Minor Loss,Ambulance,4,1,0,0,9000,0,18,21,Full
15,53,500,1377,,Masters,Parked Car,Minor Loss,Other,9,1,1,1,6000,0,5,36,Full
16,31,500,1669,,Bachelor,Single Vehicle Collision,Major Loss,Police,3,1,0,1,4000,1,20,15,Full
93,26,2000,1074,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,5,3,1,1,4000,0,16,10,Full
35,60,1000,1269,,Masters,Single Vehicle Collision,Minor Loss,Ambulance,2,1,0,1,10000,0,6,41,Full
32,35,500,890,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,11,3,1,1,9000,0,12,13,Full
99,63,1000,1386,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,20,3,1,0,10000,0,6,42,Full
34,51,500,1411,,Masters,Parked Car,Minor Loss,Police,23,1,1,0,4000,0,2,29,Full
79,43,500,1493,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,20,3,1,0,4000,0,17,24,Full
27,35,1000,1530,,MD,Single Vehicle Collision,Major Loss,Ambulance,16,1,1,0,7000,0,13,13,Full
14,26,500,855,,Bachelor,Multi-vehicle Collision,Total Loss,Police,9,3,0,1,9000,0,12,5,Full
9,58,1000,1219,,Bachelor,Parked Car,Total Loss,Police,9,1,1,1,7000,0,3,39,Full
48,63,500,1553,,Masters,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,1,6000,0,7,44,Full
91,53,500,1395,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,7,2,1,1,10000,1,18,36,Full
109,30,2000,1174,,High School,Single Vehicle Collision,Total Loss,Ambulance,4,1,1,1,8000,0,3,12,Full
45,55,500,928,,Bachelor,Multi-vehicle Collision,Total Loss,Police,18,3,1,1,6000,0,1,39,Full
15,35,500,1405,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,4,3,0,1,6000,0,4,13,Full
78,35,500,1484,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21,3,1,1,1000,0,5,19,Full
18,38,500,1259,,Bachelor,Single Vehicle Collision,Total Loss,,19,1,1,1,3000,0,16,18,Full
48,31,500,1022,,College,Multi-vehicle Collision,Minor Loss,,20,3,1,0,2000,0,13,13,Full
37,30,1000,1197,,College,Multi-vehicle Collision,Total Loss,Police,2,4,1,1,10000,0,0,9,Full
67,50,2000,1240,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,7,3,0,0,6000,0,0,28,Full
23,56,500,1052,,Masters,Single Vehicle Collision,Total Loss,Police,3,1,0,1,6000,0,11,38,Full
80,46,1000,1632,,High School,Multi-vehicle Collision,Total Loss,Ambulance,11,3,1,1,7000,0,13,30,Full
30,55,500,1450,,High School,Single Vehicle Collision,Total Loss,Ambulance,2,1,1,1,9000,0,2,37,Full
68,62,2000,1488,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,5,2,0,1,2000,0,12,41,Full
79,63,500,1338,,MD,Single Vehicle Collision,Minor Loss,Ambulance,16,1,1,1,2000,0,5,41,Full
86,63,1000,1255,,Bachelor,Multi-vehicle Collision,Total Loss,Police,8,3,0,1,6000,0,6,41,Full
48,60,1000,1103,,High School,Multi-vehicle Collision,Total Loss,,11,3,0,1,9000,0,8,40,Full
46,48,2000,1351,,Bachelor,Single Vehicle Collision,Major Loss,,22,1,1,0,9000,0,2,31,Full
92,45,500,1320,,College,Parked Car,Major Loss,Ambulance,15,1,1,1,2000,0,20,24,Full
88,31,2000,1022,,High School,Multi-vehicle Collision,Total Loss,Police,1,3,0,1,3000,0,20,12,Full
104,58,500,1089,,High School,Vehicle Theft,Total Loss,Ambulance,4,1,1,1,2000,0,9,38,Full
31,42,2000,1410,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,19,3,1,0,9000,0,5,21,Full
25,33,500,1215,,High School,Single Vehicle Collision,Minor Loss,Police,15,1,1,0,9000,0,20,12,Full
16,37,1000,980,,Bachelor,Single Vehicle Collision,Total Loss,Other,18,1,1,1,7000,0,16,15,Full
98,51,500,1199,,High School,Multi-vehicle Collision,Total Loss,Ambulance,4,3,1,0,10000,0,15,32,Full
46,46,1000,1517,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,14,1,0,1,9000,0,9,30,Full
6,62,1000,1506,,High School,Vehicle Theft,Minor Loss,Ambulance,13,1,1,1,1000,0,8,45,Full
8,59,500,1515,,Bachelor,Multi-vehicle Collision,Minor Loss,,11,3,0,0,9000,0,16,39,Full
59,53,500,1591,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,19,3,0,1,8000,0,10,35,Full
91,29,1000,1309,,MD,Single Vehicle Collision,Total Loss,Ambulance,0,1,0,1,5000,0,13,12,Full
50,47,2000,1066,,Bachelor,Single Vehicle Collision,Total Loss,Police,21,1,1,1,4000,0,11,27,Full
51,40,1000,939,,High School,Single Vehicle Collision,Minor Loss,Other,6,1,1,1,10000,0,14,23,Full
116,60,1000,1319,,MD,Parked Car,Major Loss,Ambulance,12,1,1,0,6000,0,2,44,Full
47,49,500,1540,,High School,Multi-vehicle Collision,Total Loss,Police,3,3,1,1,6000,0,7,27,Full
118,55,500,1619,,Bachelor,Multi-vehicle Collision,Minor Loss,,7,3,0,1,5000,0,3,37,Full
92,64,2000,1458,,College,Single Vehicle Collision,Minor Loss,,6,1,0,0,8000,0,5,45,Full
64,51,500,1422,,Bachelor,Single Vehicle Collision,Major Loss,,5,1,1,1,8000,1,4,32,Full
46,47,1000,1416,,PhD,Parked Car,Minor Loss,,15,1,1,1,1000,0,10,26,Full
32,64,2000,1576,,High School,Single Vehicle Collision,Minor Loss,Police,2,1,1,0,9000,0,0,45,Full
41,57,500,1496,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,19,3,1,1,2000,0,20,36,Full
108,25,1000,1060,,High School,Multi-vehicle Collision,Minor Loss,Police,17,3,1,1,9000,0,10,5,Full
87,59,1000,1304,,Masters,Parked Car,Major Loss,,8,1,1,0,6000,0,1,42,Full
87,30,500,946,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,14,3,1,0,3000,0,14,12,Full
65,27,2000,1319,,Bachelor,Single Vehicle Collision,Minor Loss,,8,1,1,1,8000,0,5,5,Full
30,62,2000,1238,,Masters,Parked Car,Total Loss,,16,1,1,1,10000,0,2,44,Full
112,48,2000,1647,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,23,1,0,1,1000,0,17,27,Full
50,58,500,1187,,Bachelor,Single Vehicle Collision,Total Loss,,7,1,1,1,7000,0,4,38,Full
89,64,1000,882,,Bachelor,Multi-vehicle Collision,Major Loss,,13,2,1,1,8000,0,2,46,Full
12,31,500,1444,,MD,Multi-vehicle Collision,Major Loss,,15,4,0,1,7000,0,1,13,Full
115,37,500,1325,,High School,Single Vehicle Collision,Major Loss,Ambulance,0,1,1,0,7000,0,15,20,Full
6,55,500,991,,Bachelor,Single Vehicle Collision,Major Loss,Other,19,1,1,0,10000,0,13,38,Full
10,51,1000,1261,,Masters,Parked Car,Total Loss,Police,2,1,1,1,9000,0,0,30,Full
6,40,1000,1313,,Bachelor,Vehicle Theft,Total Loss,,8,1,1,0,8000,0,4,23,Full
36,37,500,1458,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,1,1,0,1,5000,0,14,17,Full
26,63,2000,1047,,Bachelor,Vehicle Theft,Minor Loss,,4,1,0,0,1000,0,3,42,Full
79,25,500,1622,,High School,Multi-vehicle Collision,Minor Loss,Other,8,3,1,1,8000,0,11,5,Full
61,54,2000,1298,,College,Multi-vehicle Collision,Minor Loss,,14,3,1,0,7000,0,4,34,Full
95,60,500,1157,,Bachelor,Multi-vehicle Collision,Minor Loss,,5,3,1,1,7000,0,9,42,Full
88,57,500,999,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,2,1,1,1,9000,0,18,38,Full
74,55,2000,1080,,High School,Single Vehicle Collision,Minor Loss,Police,7,1,1,0,2000,0,6,37,Full
79,29,1000,1564,,High School,Multi-vehicle Collision,Minor Loss,Police,16,3,1,1,7000,0,14,12,Full
113,34,1000,1450,,College,Multi-vehicle Collision,Major Loss,Police,7,3,1,1,3000,0,9,12,Full
74,25,1000,1300,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,2000,0,2,6,Full
69,29,1000,894,,Bachelor,Multi-vehicle Collision,Major Loss,Police,23,3,1,0,7000,0,7,13,Full
85,46,500,1132,,High School,Parked Car,Major Loss,Police,18,1,1,1,7000,0,17,27,Full
112,63,500,1163,,High School,Vehicle Theft,Total Loss,Police,11,1,1,0,9000,0,20,46,Full
116,37,2000,855,,Bachelor,Vehicle Theft,Total Loss,Police,3,1,0,1,8000,0,17,20,Full
111,40,1000,1589,,Bachelor,Single Vehicle Collision,Major Loss,Police,2,1,1,0,9000,0,3,23,Full
89,60,1000,1665,,College,Multi-vehicle Collision,Minor Loss,,15,3,0,1,2000,0,7,39,Full
28,63,1000,1256,,Bachelor,Single Vehicle Collision,Total Loss,Police,15,1,1,1,1000,0,17,41,Full
75,37,500,851,,High School,Single Vehicle Collision,Minor Loss,Ambulance,23,1,0,0,9000,0,11,20,Full
28,36,1000,1074,,College,Multi-vehicle Collision,Major Loss,,18,4,0,1,4000,0,16,20,Full
78,52,2000,962,,College,Single Vehicle Collision,Total Loss,Police,3,1,0,1,4000,0,16,31,Full
89,42,1000,1615,,MD,Multi-vehicle Collision,Total Loss,Ambulance,3,4,0,0,2000,0,1,20,Full
63,26,1000,1433,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13,1,0,1,7000,0,7,7,Full
48,53,1000,1550,,PhD,Single Vehicle Collision,Minor Loss,Police,18,1,1,1,7000,0,9,37,Full
28,28,2000,1173,,Masters,Multi-vehicle Collision,Minor Loss,Police,5,4,0,1,3000,0,20,10,Full
80,25,1000,1478,,Bachelor,Single Vehicle Collision,Total Loss,,5,1,1,1,2000,0,18,6,Full
23,44,2000,1204,,High School,Single Vehicle Collision,Major Loss,Other,9,1,1,1,6000,0,8,26,Full
68,27,2000,1305,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,16,3,1,0,6000,0,2,5,Full
12,60,500,1139,,Masters,Multi-vehicle Collision,Total Loss,Other,22,4,1,0,2000,0,8,42,Full
70,55,2000,999,,High School,Single Vehicle Collision,Total Loss,Ambulance,22,1,1,1,5000,0,10,34,Full
75,61,2000,1100,,Bachelor,Single Vehicle Collision,Major Loss,Police,10,1,1,1,9000,0,18,43,Full
15,27,1000,1583,,High School,Parked Car,Major Loss,Ambulance,15,1,0,0,3000,0,6,6,Full
92,38,500,1413,,High School,Parked Car,Minor Loss,Ambulance,20,1,1,0,6000,0,6,21,Full
7,34,2000,1122,,High School,Parked Car,Major Loss,Ambulance,6,1,1,1,4000,0,12,12,Full
77,42,1000,973,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,1,1,5000,0,10,23,Full
99,52,2000,1196,,Masters,Parked Car,Major Loss,Police,20,1,1,1,10000,0,4,32,Full
23,51,1000,1538,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,2,3,1,1,7000,0,3,29,Full
14,50,1000,922,,Bachelor,Single Vehicle Collision,Major Loss,Police,10,1,1,1,10000,0,10,31,Full
68,53,2000,1033,,PhD,Single Vehicle Collision,Major Loss,,1,1,0,1,5000,0,16,31,Full
105,64,1000,981,,High School,Multi-vehicle Collision,Minor Loss,Police,19,3,0,0,2000,0,16,47,Full
58,55,500,1567,,Bachelor,Single Vehicle Collision,Major Loss,Police,22,1,1,1,7000,0,20,36,Full
68,60,1000,882,,Bachelor,Multi-vehicle Collision,Total Loss,,18,3,1,0,1000,0,7,39,Full
20,43,1000,857,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,21,3,1,0,10000,1,8,26,Full
50,39,2000,976,,Bachelor,Multi-vehicle Collision,Minor Loss,,13,3,0,1,3000,0,0,20,Full
54,27,2000,1512,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,14,3,1,1,10000,0,17,8,Full
47,29,500,1093,,Bachelor,Multi-vehicle Collision,Minor Loss,,0,2,1,1,2000,1,13,8,Full
102,55,1000,1216,,College,Single Vehicle Collision,Minor Loss,,21,1,0,1,6000,0,16,37,Full
73,32,500,954,,PhD,Single Vehicle Collision,Minor Loss,Ambulance,0,1,1,1,8000,0,9,16,Full
68,52,500,1053,,Masters,Multi-vehicle Collision,Total Loss,Police,16,3,1,1,8000,0,19,33,Full
83,40,1000,1429,,High School,Multi-vehicle Collision,Major Loss,Ambulance,4,2,1,1,3000,0,0,20,Full
119,62,2000,1571,,College,Multi-vehicle Collision,Minor Loss,Police,2,2,1,1,1000,0,2,46,Full
27,29,1000,1296,,Bachelor,Multi-vehicle Collision,Major Loss,Police,10,2,1,0,1000,0,7,9,Full
78,57,500,1127,,High School,Multi-vehicle Collision,Total Loss,Police,16,4,0,1,9000,0,1,36,Full
19,46,2000,1644,,Bachelor,Parked Car,Minor Loss,Police,22,1,1,1,1000,0,1,27,Full
