index,timeascustomer,driverage,insuranceaccess,insurancepremium,drivergender,educationlevel,accidenttype,incidentseverity,authoritiesinvolved,incidenttime,numvehiclesinvolved,numbodilyinjuries,policereportbool,totalclaimamount,fraud,vehicleage,driverexperience,licencetype
169,276.0,46.0,500.0,1449.0,1.0,Masters,Parked Car,Trivial Damage,Police,7.0,1.0,0.0,0.0,5940.0,0,0.0,30.0,Full
170,47.0,37.0,2000.0,1242.0,0.0,High School,Parked Car,Minor Damage,,18.0,1.0,1.0,0.0,6700.0,0,4.0,17.0,Full
171,222.0,42.0,500.0,1125.0,0.0,Associate,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,0.0,0.0,51740.0,0,9.0,26.0,Full
172,119.0,28.0,2000.0,1080.0,0.0,High School,Single Vehicle Collision,Total Loss,Ambulance,1.0,1.0,0.0,1.0,53600.0,1,8.0,7.0,Full
173,73.0,29.0,1000.0,1448.0,0.0,College,Multi-vehicle Collision,Total Loss,Other,15.0,3.0,1.0,0.0,44910.0,0,14.0,7.0,Full
174,8.0,31.0,500.0,1229.0,1.0,MD,Multi-vehicle Collision,Major Damage,Fire,2.0,3.0,0.0,1.0,48100.0,0,1.0,15.0,Full
175,294.0,44.0,1000.0,1226.0,1.0,PhD,Vehicle Theft,Trivial Damage,,3.0,1.0,0.0,0.0,6100.0,0,13.0,23.0,Full
176,324.0,46.0,2000.0,898.0,0.0,MD,Single Vehicle Collision,Minor Damage,Other,13.0,1.0,1.0,1.0,79600.0,0,4.0,28.0,Full
177,155.0,34.0,500.0,1707.0,0.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,1.0,1.0,1.0,1.0,77040.0,0,17.0,15.0,Full
178,261.0,45.0,1000.0,1254.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,16.0,1.0,0.0,0.0,62590.0,0,12.0,23.0,Full
179,245.0,40.0,500.0,885.0,1.0,Masters,Single Vehicle Collision,Total Loss,Other,0.0,1.0,0.0,0.0,85150.0,0,17.0,22.0,Full
180,235.0,39.0,500.0,1047.0,0.0,MD,Vehicle Theft,Trivial Damage,,1.0,1.0,2.0,0.0,4950.0,0,5.0,20.0,Full
181,53.0,36.0,2000.0,1713.0,0.0,Associate,Multi-vehicle Collision,Major Damage,Fire,17.0,3.0,2.0,1.0,51100.0,0,9.0,15.0,Full
182,426.0,54.0,2000.0,1098.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Police,13.0,1.0,2.0,0.0,100800.0,0,18.0,38.0,Full
183,111.0,27.0,500.0,1364.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,12.0,1.0,2.0,0.0,90970.0,0,6.0,11.0,Full
184,86.0,26.0,500.0,1383.0,0.0,JD,Single Vehicle Collision,Minor Damage,Police,11.0,1.0,1.0,1.0,81840.0,1,4.0,10.0,Full
185,296.0,46.0,1000.0,1141.0,0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,18.0,1.0,0.0,0.0,54900.0,0,2.0,27.0,Full
186,125.0,35.0,500.0,1055.0,0.0,JD,Single Vehicle Collision,Total Loss,Fire,17.0,1.0,2.0,0.0,88660.0,1,8.0,19.0,Full
187,177.0,34.0,2000.0,1058.0,1.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,22.0,3.0,1.0,0.0,18000.0,0,6.0,16.0,Full
188,238.0,39.0,2000.0,1488.0,1.0,JD,Vehicle Theft,Minor Damage,Police,9.0,1.0,1.0,1.0,5500.0,0,5.0,21.0,Full
189,81.0,25.0,500.0,920.0,1.0,High School,Multi-vehicle Collision,Major Damage,Other,11.0,3.0,1.0,0.0,73920.0,1,12.0,9.0,Full
190,128.0,28.0,1000.0,987.0,1.0,High School,Single Vehicle Collision,Total Loss,Ambulance,11.0,1.0,0.0,1.0,101860.0,0,8.0,8.0,Full
191,449.0,57.0,2000.0,1441.0,0.0,Associate,Parked Car,Minor Damage,,8.0,1.0,0.0,1.0,5390.0,0,7.0,38.0,Full
192,252.0,39.0,1000.0,1086.0,0.0,JD,Single Vehicle Collision,Minor Damage,Police,18.0,1.0,1.0,0.0,50490.0,0,14.0,19.0,Full
193,359.0,47.0,2000.0,1368.0,1.0,MD,Single Vehicle Collision,Total Loss,Police,13.0,1.0,0.0,0.0,55500.0,0,3.0,26.0,Full
194,19.0,32.0,1000.0,1216.0,0.0,High School,Vehicle Theft,Minor Damage,Police,8.0,1.0,1.0,1.0,7040.0,0,0.0,10.0,Full
195,73.0,26.0,2000.0,1191.0,0.0,MD,Multi-vehicle Collision,Total Loss,Other,9.0,3.0,0.0,1.0,40160.0,0,12.0,10.0,Full
196,285.0,44.0,1000.0,1594.0,0.0,High School,Multi-vehicle Collision,Total Loss,Fire,17.0,2.0,2.0,0.0,55680.0,0,9.0,24.0,Full
197,196.0,36.0,2000.0,1463.0,0.0,MD,Vehicle Theft,Trivial Damage,Police,3.0,1.0,1.0,0.0,5300.0,1,14.0,17.0,Full
198,223.0,43.0,500.0,1734.0,1.0,MD,Parked Car,Trivial Damage,,6.0,1.0,0.0,0.0,5200.0,0,9.0,22.0,Full
199,328.0,48.0,500.0,1411.0,0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,17.0,1.0,2.0,0.0,59400.0,0,1.0,29.0,Full
200,285.0,43.0,2000.0,1513.0,1.0,College,Vehicle Theft,Minor Damage,Police,7.0,1.0,1.0,0.0,2520.0,0,18.0,23.0,Full
201,30.0,31.0,2000.0,1153.0,0.0,PhD,Vehicle Theft,Trivial Damage,Police,9.0,1.0,2.0,1.0,5760.0,0,4.0,9.0,Full
202,342.0,49.0,500.0,1723.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Fire,3.0,1.0,2.0,1.0,76700.0,0,9.0,28.0,Full
203,219.0,39.0,2000.0,1281.0,1.0,High School,Parked Car,Trivial Damage,Police,6.0,1.0,0.0,0.0,5920.0,0,0.0,22.0,Full
204,468.0,62.0,500.0,1012.0,0.0,PhD,Multi-vehicle Collision,Major Damage,Fire,7.0,3.0,0.0,0.0,64350.0,0,6.0,41.0,Full
205,241.0,39.0,2000.0,1042.0,0.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,1.0,0.0,19080.0,0,20.0,20.0,Full
206,223.0,43.0,500.0,1235.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Police,14.0,1.0,2.0,0.0,54400.0,0,4.0,27.0,Full
207,128.0,32.0,2000.0,769.0,1.0,College,Single Vehicle Collision,Total Loss,Fire,0.0,1.0,1.0,0.0,59800.0,1,16.0,16.0,Full
208,124.0,29.0,500.0,1302.0,0.0,Masters,Multi-vehicle Collision,Major Damage,Police,14.0,3.0,0.0,1.0,72000.0,0,10.0,13.0,Full
209,343.0,48.0,500.0,1452.0,0.0,JD,Multi-vehicle Collision,Total Loss,Police,13.0,4.0,2.0,0.0,65070.0,0,12.0,27.0,Full
210,404.0,53.0,500.0,767.0,0.0,Associate,Parked Car,Trivial Damage,Police,8.0,1.0,0.0,0.0,8800.0,0,13.0,32.0,Full
211,63.0,24.0,2000.0,1621.0,1.0,High School,Vehicle Theft,Minor Damage,Police,7.0,1.0,2.0,0.0,6120.0,0,0.0,2.0,P1
212,210.0,37.0,2000.0,1048.0,0.0,High School,Vehicle Theft,Trivial Damage,,9.0,1.0,1.0,0.0,7080.0,0,16.0,20.0,Full
213,335.0,50.0,1000.0,1538.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Ambulance,12.0,3.0,2.0,1.0,34320.0,0,6.0,34.0,Full
214,11.0,40.0,2000.0,1218.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,6.0,3.0,1.0,0.0,53460.0,1,11.0,20.0,Full
215,142.0,33.0,2000.0,1363.0,1.0,JD,Single Vehicle Collision,Total Loss,Other,11.0,1.0,1.0,0.0,81360.0,1,6.0,16.0,Full
216,272.0,43.0,1000.0,1279.0,0.0,PhD,Multi-vehicle Collision,Minor Damage,Ambulance,5.0,3.0,1.0,1.0,81070.0,1,9.0,21.0,Full
217,69.0,26.0,2000.0,925.0,1.0,High School,Single Vehicle Collision,Minor Damage,Fire,14.0,1.0,2.0,0.0,63120.0,0,7.0,5.0,Full
218,38.0,28.0,1000.0,1019.0,0.0,Masters,Vehicle Theft,Trivial Damage,,17.0,1.0,2.0,0.0,7200.0,0,11.0,7.0,Full
219,328.0,46.0,500.0,1315.0,1.0,MD,Single Vehicle Collision,Total Loss,Other,0.0,1.0,2.0,0.0,70290.0,1,17.0,27.0,Full
220,281.0,43.0,1000.0,1515.0,0.0,College,Multi-vehicle Collision,Minor Damage,Fire,21.0,3.0,1.0,0.0,60190.0,0,16.0,26.0,Full
221,246.0,44.0,2000.0,1649.0,0.0,College,Single Vehicle Collision,Major Damage,Other,18.0,1.0,1.0,1.0,61380.0,1,6.0,28.0,Full
222,298.0,49.0,500.0,1451.0,1.0,College,Single Vehicle Collision,Minor Damage,Ambulance,17.0,1.0,2.0,0.0,28100.0,0,3.0,33.0,Full
223,330.0,50.0,1000.0,978.0,1.0,High School,Single Vehicle Collision,Total Loss,Fire,19.0,1.0,0.0,0.0,49060.0,0,20.0,30.0,Full
224,362.0,50.0,500.0,1198.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,1.0,0.0,57060.0,0,20.0,31.0,Full
225,241.0,38.0,2000.0,1003.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,0.0,1.0,77880.0,0,7.0,19.0,Full
226,245.0,41.0,2000.0,1212.0,0.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,4.0,1.0,0.0,1.0,73500.0,0,16.0,24.0,Full
227,371.0,52.0,1000.0,1243.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Other,2.0,2.0,2.0,0.0,88920.0,0,5.0,30.0,Full
228,343.0,52.0,1000.0,1053.0,1.0,Associate,Single Vehicle Collision,Major Damage,Other,2.0,1.0,0.0,0.0,47630.0,1,10.0,31.0,Full
229,377.0,53.0,500.0,1694.0,1.0,MD,Multi-vehicle Collision,Total Loss,Fire,10.0,3.0,1.0,0.0,59040.0,0,0.0,32.0,Full
230,154.0,37.0,1000.0,2048.0,1.0,MD,Single Vehicle Collision,Minor Damage,Other,2.0,1.0,0.0,0.0,79530.0,0,15.0,21.0,Full
231,166.0,34.0,1000.0,1084.0,1.0,High School,Single Vehicle Collision,Total Loss,Other,18.0,1.0,0.0,1.0,53680.0,0,10.0,18.0,Full
232,298.0,46.0,1000.0,1138.0,0.0,JD,Single Vehicle Collision,Minor Damage,Police,18.0,1.0,2.0,1.0,33550.0,0,10.0,29.0,Full
233,235.0,42.0,500.0,1073.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Other,7.0,4.0,2.0,1.0,69100.0,0,9.0,24.0,Full
234,172.0,35.0,2000.0,1219.0,0.0,MD,Multi-vehicle Collision,Major Damage,Police,19.0,3.0,2.0,0.0,79750.0,0,16.0,19.0,Full
235,27.0,28.0,2000.0,1372.0,0.0,JD,Multi-vehicle Collision,Major Damage,Other,10.0,3.0,0.0,1.0,53600.0,1,0.0,6.0,Full
236,428.0,54.0,2000.0,1506.0,0.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,16.0,3.0,1.0,0.0,76560.0,0,6.0,35.0,Full
237,99.0,32.0,1000.0,1058.0,0.0,JD,Single Vehicle Collision,Total Loss,Fire,17.0,1.0,1.0,0.0,41130.0,0,16.0,10.0,Full
238,107.0,26.0,2000.0,932.0,0.0,MD,Multi-vehicle Collision,Total Loss,Fire,2.0,3.0,2.0,0.0,78650.0,1,19.0,5.0,Full
239,272.0,41.0,2000.0,1608.0,1.0,Associate,Single Vehicle Collision,Major Damage,Other,19.0,1.0,1.0,0.0,71060.0,0,5.0,24.0,Full
240,151.0,37.0,1000.0,1729.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Fire,0.0,1.0,1.0,0.0,38830.0,0,16.0,20.0,Full
241,249.0,43.0,1000.0,1518.0,1.0,MD,Single Vehicle Collision,Major Damage,Fire,16.0,1.0,0.0,1.0,53500.0,0,0.0,21.0,Full
242,177.0,38.0,2000.0,1540.0,1.0,College,Single Vehicle Collision,Major Damage,Other,20.0,1.0,2.0,0.0,73700.0,1,14.0,18.0,Full
243,190.0,40.0,2000.0,965.0,1.0,JD,Parked Car,Trivial Damage,,10.0,1.0,2.0,1.0,6300.0,0,14.0,24.0,Full
244,174.0,36.0,2000.0,1279.0,1.0,College,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,2.0,0.0,65400.0,0,3.0,15.0,Full
245,95.0,28.0,1000.0,774.0,0.0,Associate,Vehicle Theft,Trivial Damage,,3.0,1.0,1.0,0.0,3200.0,0,1.0,12.0,Full
246,371.0,51.0,1000.0,1532.0,1.0,Associate,Single Vehicle Collision,Major Damage,Fire,7.0,1.0,0.0,1.0,75400.0,1,3.0,32.0,Full
247,2.0,28.0,1000.0,1341.0,1.0,JD,Single Vehicle Collision,Minor Damage,Fire,19.0,1.0,0.0,1.0,58140.0,0,7.0,10.0,Full
248,269.0,44.0,500.0,1298.0,1.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,15.0,3.0,0.0,0.0,98670.0,1,5.0,25.0,Full
249,101.0,27.0,1000.0,433.0,0.0,Masters,Parked Car,Minor Damage,,7.0,1.0,0.0,0.0,5900.0,0,6.0,9.0,Full
250,94.0,30.0,2000.0,1026.0,1.0,High School,Single Vehicle Collision,Major Damage,Fire,19.0,1.0,1.0,1.0,64100.0,0,14.0,10.0,Full
251,117.0,28.0,500.0,1265.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Fire,13.0,2.0,0.0,0.0,55440.0,1,6.0,6.0,Full
252,111.0,27.0,500.0,1460.0,0.0,MD,Multi-vehicle Collision,Major Damage,Police,2.0,3.0,1.0,0.0,80850.0,1,4.0,8.0,Full
253,242.0,40.0,500.0,1239.0,1.0,High School,Vehicle Theft,Trivial Damage,Police,5.0,1.0,1.0,0.0,7480.0,0,17.0,18.0,Full
254,440.0,61.0,500.0,1051.0,0.0,PhD,Single Vehicle Collision,Major Damage,Fire,21.0,1.0,2.0,0.0,53640.0,1,11.0,39.0,Full
255,20.0,23.0,1000.0,1712.0,1.0,JD,Multi-vehicle Collision,Major Damage,Fire,21.0,3.0,2.0,0.0,63250.0,1,13.0,2.0,P1
256,461.0,57.0,500.0,865.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,7.0,3.0,0.0,0.0,59040.0,0,20.0,36.0,Full
257,208.0,36.0,500.0,1153.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Other,16.0,3.0,1.0,1.0,50500.0,0,11.0,17.0,Full
258,279.0,43.0,2000.0,1281.0,0.0,Associate,Single Vehicle Collision,Major Damage,Police,13.0,1.0,0.0,0.0,57690.0,1,5.0,27.0,Full
259,244.0,40.0,500.0,1343.0,1.0,MD,Vehicle Theft,Trivial Damage,Police,2.0,1.0,1.0,1.0,5940.0,0,1.0,21.0,Full
260,134.0,30.0,2000.0,1443.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,0.0,1.0,47790.0,1,20.0,14.0,Full
261,122.0,29.0,1000.0,1630.0,1.0,Masters,Parked Car,Trivial Damage,,17.0,1.0,0.0,0.0,3850.0,0,1.0,9.0,Full
262,156.0,31.0,2000.0,1134.0,0.0,PhD,Single Vehicle Collision,Major Damage,Police,3.0,1.0,2.0,0.0,59000.0,1,2.0,13.0,Full
263,232.0,43.0,500.0,1484.0,0.0,College,Multi-vehicle Collision,Major Damage,Ambulance,17.0,3.0,0.0,0.0,70600.0,1,2.0,21.0,Full
264,244.0,40.0,2000.0,1305.0,0.0,Masters,Multi-vehicle Collision,Minor Damage,Police,5.0,3.0,1.0,0.0,61490.0,0,14.0,21.0,Full
265,84.0,30.0,2000.0,1036.0,1.0,MD,Single Vehicle Collision,Minor Damage,Police,9.0,1.0,1.0,1.0,57640.0,0,5.0,9.0,Full
266,394.0,57.0,500.0,1401.0,1.0,High School,Vehicle Theft,Trivial Damage,Police,9.0,1.0,1.0,0.0,6890.0,0,16.0,36.0,Full
267,246.0,45.0,1000.0,1665.0,0.0,JD,Multi-vehicle Collision,Major Damage,Fire,9.0,3.0,2.0,0.0,53280.0,1,9.0,25.0,Full
268,35.0,29.0,2000.0,654.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Fire,22.0,3.0,0.0,0.0,78300.0,0,6.0,13.0,Full
269,156.0,37.0,500.0,1080.0,0.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,15.0,3.0,0.0,0.0,41490.0,0,14.0,19.0,Full
270,195.0,36.0,2000.0,1346.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Fire,14.0,3.0,2.0,1.0,68970.0,0,8.0,17.0,Full
271,369.0,55.0,2000.0,1590.0,0.0,College,Multi-vehicle Collision,Minor Damage,Police,6.0,3.0,2.0,1.0,85300.0,0,12.0,36.0,Full
272,271.0,40.0,1000.0,1252.0,1.0,Associate,Parked Car,Minor Damage,,6.0,1.0,0.0,0.0,3080.0,0,3.0,23.0,Full
273,332.0,47.0,2000.0,1083.0,0.0,MD,Multi-vehicle Collision,Major Damage,Police,22.0,4.0,2.0,0.0,71760.0,1,5.0,26.0,Full
274,107.0,26.0,500.0,975.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,14.0,3.0,1.0,0.0,59700.0,0,13.0,7.0,Full
275,217.0,39.0,2000.0,1400.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,16.0,3.0,0.0,0.0,64920.0,0,18.0,17.0,Full
276,243.0,43.0,500.0,1308.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,10.0,3.0,0.0,0.0,37530.0,0,7.0,23.0,Full
277,296.0,42.0,2000.0,1219.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Ambulance,9.0,3.0,1.0,0.0,64080.0,0,3.0,21.0,Full
278,264.0,41.0,500.0,1411.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Other,4.0,1.0,1.0,0.0,60390.0,1,11.0,20.0,Full
279,108.0,33.0,2000.0,694.0,1.0,JD,Multi-vehicle Collision,Major Damage,Police,6.0,3.0,0.0,1.0,64350.0,1,4.0,14.0,Full
280,32.0,38.0,500.0,1007.0,1.0,College,Multi-vehicle Collision,Minor Damage,Police,15.0,3.0,2.0,1.0,70900.0,0,18.0,19.0,Full
281,259.0,39.0,1000.0,1422.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Fire,12.0,3.0,1.0,0.0,46560.0,0,3.0,22.0,Full
282,186.0,33.0,1000.0,1348.0,1.0,Associate,Vehicle Theft,Trivial Damage,Police,3.0,1.0,2.0,0.0,4730.0,1,2.0,16.0,Full
283,201.0,40.0,2000.0,1316.0,1.0,PhD,Vehicle Theft,Minor Damage,Police,14.0,1.0,0.0,1.0,6820.0,0,12.0,23.0,Full
284,436.0,58.0,2000.0,1407.0,0.0,PhD,Single Vehicle Collision,Major Damage,Police,10.0,1.0,0.0,0.0,59900.0,1,18.0,39.0,Full
285,189.0,36.0,2000.0,1389.0,1.0,MD,Multi-vehicle Collision,Major Damage,Police,17.0,3.0,1.0,1.0,79560.0,0,6.0,14.0,Full
286,105.0,33.0,500.0,1311.0,1.0,High School,Single Vehicle Collision,Total Loss,Other,8.0,1.0,0.0,0.0,70290.0,0,7.0,15.0,Full
287,163.0,31.0,1000.0,1005.0,0.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,14.0,3.0,2.0,0.0,63910.0,0,16.0,13.0,Full
288,219.0,40.0,500.0,1135.0,1.0,Associate,Vehicle Theft,Trivial Damage,,6.0,1.0,1.0,0.0,6400.0,0,18.0,20.0,Full
289,88.0,25.0,1000.0,1194.0,1.0,JD,Single Vehicle Collision,Major Damage,Ambulance,6.0,1.0,1.0,1.0,66780.0,1,2.0,6.0,Full
290,40.0,39.0,1000.0,1248.0,1.0,College,Parked Car,Minor Damage,Police,8.0,1.0,0.0,0.0,8760.0,0,2.0,22.0,Full
291,284.0,42.0,500.0,1339.0,0.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,13.0,1.0,0.0,0.0,94160.0,0,19.0,24.0,Full
292,59.0,40.0,2000.0,782.0,0.0,College,Multi-vehicle Collision,Total Loss,Ambulance,0.0,3.0,0.0,0.0,51570.0,0,5.0,21.0,Full
293,39.0,31.0,2000.0,1367.0,1.0,High School,Multi-vehicle Collision,Major Damage,Fire,14.0,3.0,1.0,0.0,52700.0,1,1.0,10.0,Full
294,147.0,34.0,1000.0,1276.0,0.0,High School,Single Vehicle Collision,Minor Damage,Fire,13.0,1.0,2.0,0.0,101010.0,0,17.0,13.0,Full
295,156.0,37.0,500.0,1091.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Police,16.0,4.0,1.0,1.0,53400.0,1,5.0,16.0,Full
296,123.0,31.0,500.0,1326.0,1.0,Associate,Single Vehicle Collision,Total Loss,Fire,13.0,1.0,1.0,0.0,72120.0,0,6.0,14.0,Full
297,231.0,43.0,2000.0,972.0,0.0,College,Multi-vehicle Collision,Minor Damage,Police,15.0,3.0,2.0,1.0,77100.0,0,5.0,23.0,Full
298,247.0,39.0,500.0,806.0,1.0,College,Parked Car,Trivial Damage,Police,3.0,1.0,2.0,0.0,3300.0,0,12.0,21.0,Full
299,194.0,35.0,500.0,1416.0,1.0,MD,Parked Car,Minor Damage,,7.0,1.0,1.0,0.0,5940.0,0,12.0,17.0,Full
300,119.0,27.0,2000.0,1098.0,0.0,High School,Multi-vehicle Collision,Major Damage,Other,16.0,2.0,1.0,0.0,63720.0,0,9.0,11.0,Full
301,259.0,43.0,500.0,948.0,1.0,Masters,Vehicle Theft,Trivial Damage,Police,15.0,1.0,1.0,0.0,7680.0,0,7.0,26.0,Full
302,107.0,31.0,2000.0,1019.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Police,21.0,3.0,1.0,0.0,93730.0,0,14.0,10.0,Full
303,48.0,44.0,2000.0,1401.0,0.0,College,Multi-vehicle Collision,Major Damage,Police,23.0,3.0,0.0,0.0,87300.0,0,2.0,28.0,Full
304,267.0,40.0,500.0,1156.0,0.0,JD,Parked Car,Trivial Damage,Police,5.0,1.0,0.0,0.0,5670.0,0,18.0,20.0,Full
305,286.0,47.0,500.0,1387.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Other,15.0,3.0,0.0,0.0,65800.0,0,14.0,31.0,Full
306,175.0,34.0,500.0,915.0,1.0,JD,Single Vehicle Collision,Major Damage,Other,14.0,1.0,2.0,1.0,36720.0,1,6.0,15.0,Full
307,111.0,29.0,500.0,1240.0,1.0,PhD,Single Vehicle Collision,Major Damage,Fire,1.0,1.0,1.0,1.0,52800.0,1,19.0,11.0,Full
308,151.0,37.0,500.0,1366.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Fire,14.0,3.0,1.0,1.0,59100.0,1,17.0,16.0,Full
309,156.0,37.0,1000.0,1086.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Other,17.0,3.0,1.0,1.0,77440.0,0,16.0,15.0,Full
310,165.0,36.0,2000.0,1248.0,0.0,Masters,Multi-vehicle Collision,Total Loss,Fire,20.0,3.0,2.0,0.0,45700.0,0,7.0,15.0,Full
311,253.0,41.0,2000.0,1313.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Other,10.0,3.0,2.0,1.0,80740.0,1,1.0,19.0,Full
312,10.0,26.0,2000.0,766.0,0.0,MD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,0.0,0.0,31350.0,1,14.0,10.0,Full
313,158.0,33.0,2000.0,1327.0,1.0,Associate,Single Vehicle Collision,Total Loss,Other,0.0,1.0,0.0,0.0,35000.0,0,3.0,11.0,Full
314,436.0,59.0,1000.0,1339.0,0.0,PhD,Multi-vehicle Collision,Total Loss,Police,10.0,3.0,2.0,0.0,68000.0,0,1.0,43.0,Full
315,91.0,30.0,2000.0,1317.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Other,13.0,3.0,2.0,0.0,84500.0,0,6.0,9.0,Full
316,256.0,42.0,1000.0,1286.0,1.0,MD,Single Vehicle Collision,Minor Damage,Police,14.0,1.0,2.0,0.0,75500.0,0,17.0,25.0,Full
317,274.0,46.0,1000.0,1372.0,0.0,High School,Multi-vehicle Collision,Total Loss,Other,22.0,3.0,1.0,0.0,90600.0,0,6.0,29.0,Full
318,275.0,45.0,2000.0,1448.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Ambulance,8.0,3.0,1.0,0.0,64320.0,0,17.0,29.0,Full
319,1.0,33.0,500.0,903.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Police,1.0,3.0,1.0,0.0,31700.0,0,9.0,14.0,Full
320,85.0,30.0,1000.0,1454.0,0.0,Associate,Single Vehicle Collision,Major Damage,Other,19.0,1.0,0.0,1.0,74280.0,1,9.0,14.0,Full
321,233.0,37.0,2000.0,1603.0,1.0,High School,Single Vehicle Collision,Total Loss,Fire,17.0,1.0,0.0,1.0,80520.0,0,10.0,18.0,Full
322,142.0,30.0,2000.0,1617.0,0.0,JD,Multi-vehicle Collision,Major Damage,Other,13.0,3.0,0.0,1.0,63600.0,0,5.0,14.0,Full
323,266.0,44.0,500.0,1612.0,0.0,High School,Single Vehicle Collision,Total Loss,Police,4.0,1.0,1.0,1.0,32800.0,0,3.0,24.0,Full
324,350.0,50.0,500.0,889.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Police,14.0,3.0,0.0,0.0,44190.0,0,0.0,30.0,Full
325,97.0,26.0,1000.0,1252.0,0.0,College,Multi-vehicle Collision,Major Damage,Other,4.0,2.0,2.0,0.0,50400.0,1,15.0,10.0,Full
326,399.0,55.0,2000.0,996.0,0.0,JD,Multi-vehicle Collision,Total Loss,Police,23.0,3.0,1.0,1.0,88400.0,0,5.0,38.0,Full
327,305.0,49.0,2000.0,1348.0,1.0,High School,Multi-vehicle Collision,Total Loss,Fire,21.0,3.0,0.0,0.0,66550.0,0,12.0,30.0,Full
328,276.0,47.0,1000.0,1724.0,0.0,PhD,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,0.0,0.0,65780.0,0,1.0,27.0,Full
329,257.0,40.0,500.0,1380.0,0.0,MD,Multi-vehicle Collision,Major Damage,Other,6.0,3.0,0.0,1.0,51810.0,1,13.0,21.0,Full
330,78.0,31.0,1000.0,1555.0,0.0,PhD,Single Vehicle Collision,Major Damage,Other,21.0,1.0,1.0,0.0,55660.0,1,6.0,13.0,Full
331,129.0,28.0,1000.0,1378.0,0.0,Masters,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,2.0,0.0,44640.0,0,10.0,6.0,Full
332,283.0,46.0,2000.0,1313.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,1.0,0.0,77660.0,1,11.0,25.0,Full
333,85.0,25.0,500.0,1259.0,1.0,JD,Parked Car,Trivial Damage,,8.0,1.0,2.0,0.0,5640.0,0,10.0,8.0,Full
334,101.0,26.0,1000.0,1372.0,1.0,MD,Parked Car,Trivial Damage,,4.0,1.0,2.0,0.0,3190.0,0,20.0,9.0,Full
335,96.0,30.0,500.0,1399.0,0.0,College,Single Vehicle Collision,Total Loss,Fire,22.0,1.0,0.0,1.0,53440.0,0,11.0,12.0,Full
336,121.0,31.0,1000.0,1062.0,1.0,JD,Single Vehicle Collision,Minor Damage,Police,16.0,1.0,0.0,1.0,65250.0,0,13.0,14.0,Full
337,176.0,39.0,500.0,1365.0,0.0,College,Multi-vehicle Collision,Minor Damage,Fire,14.0,3.0,2.0,0.0,44280.0,0,7.0,18.0,Full
