timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
115.0,31.0,1000.0,1052.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,18.0,3.0,-0.0,0.0,34160.0,1.0,10.0,14.0,Full
101.0,26.0,1000.0,1372.0,1.0,MD,Parked Car,Trivial Damage,,4.0,1.0,2.0,-0.0,3190.0,-0.0,20.0,9.0,Full
159.0,37.0,1000.0,894.0,-0.0,Associate,Single Vehicle Collision,Total Loss,Police,13.0,1.0,2.0,0.0,70290.0,0.0,16.0,17.0,Full
247.0,39.0,500.0,806.0,1.0,College,Parked Car,Trivial Damage,Police,3.0,1.0,2.0,-0.0,3300.0,-0.0,12.0,21.0,Full
446.0,61.0,1000.0,1233.0,1.0,High School,Single Vehicle Collision,Minor Damage,Other,3.0,1.0,2.0,1.0,70500.0,-0.0,8.0,45.0,Full
219.0,43.0,1000.0,1483.0,1.0,MD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,1.0,0.0,70680.0,0.0,6.0,23.0,Full
241.0,38.0,2000.0,1003.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,-0.0,1.0,77880.0,0.0,7.0,19.0,Full
304.0,49.0,1000.0,1526.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Other,2.0,1.0,1.0,1.0,73370.0,-0.0,2.0,30.0,Full
131.0,29.0,1000.0,978.0,1.0,Associate,Single Vehicle Collision,Major Damage,Fire,5.0,1.0,1.0,-0.0,76400.0,0.0,12.0,11.0,Full
169.0,34.0,500.0,1470.0,1.0,JD,Single Vehicle Collision,Minor Damage,Fire,0.0,1.0,0.0,1.0,38700.0,-0.0,3.0,18.0,Full
165.0,32.0,500.0,1399.0,1.0,High School,Parked Car,Minor Damage,Police,9.0,1.0,2.0,-0.0,3960.0,-0.0,17.0,14.0,Full
312.0,47.0,1000.0,1212.0,1.0,MD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,2.0,0.0,56320.0,0.0,15.0,31.0,Full
143.0,30.0,500.0,1392.0,1.0,High School,Single Vehicle Collision,Minor Damage,Fire,16.0,1.0,2.0,1.0,54300.0,0.0,5.0,13.0,Full
427.0,60.0,1000.0,1179.0,-0.0,MD,Single Vehicle Collision,Major Damage,Ambulance,23.0,1.0,1.0,1.0,90860.0,1.0,11.0,40.0,Full
241.0,39.0,1000.0,1261.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Police,20.0,3.0,0.0,1.0,37520.0,0.0,5.0,23.0,Full
143.0,32.0,1000.0,1464.0,1.0,High School,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,2.0,-0.0,62260.0,0.0,20.0,14.0,Full
199.0,38.0,1000.0,1281.0,1.0,High School,Single Vehicle Collision,Major Damage,Police,6.0,1.0,0.0,-0.0,44440.0,1.0,8.0,18.0,Full
285.0,43.0,2000.0,1513.0,1.0,College,Vehicle Theft,Minor Damage,Police,7.0,1.0,1.0,0.0,2520.0,0.0,18.0,23.0,Full
273.0,47.0,1000.0,1189.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Police,-0.0,3.0,1.0,0.0,39800.0,0.0,1.0,25.0,Full
263.0,43.0,1000.0,1294.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Fire,17.0,1.0,2.0,1.0,79320.0,-0.0,18.0,25.0,Full
328.0,48.0,1000.0,1407.0,-0.0,MD,Single Vehicle Collision,Major Damage,Police,5.0,1.0,1.0,1.0,71610.0,1.0,11.0,28.0,Full
98.0,31.0,500.0,672.0,0.0,Masters,Single Vehicle Collision,Minor Damage,Other,3.0,1.0,2.0,-0.0,64080.0,0.0,18.0,15.0,Full
230.0,42.0,1000.0,1023.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Other,13.0,3.0,1.0,1.0,58850.0,0.0,16.0,20.0,Full
103.0,27.0,1000.0,1537.0,1.0,College,Multi-vehicle Collision,Minor Damage,Police,11.0,3.0,1.0,-0.0,77700.0,0.0,7.0,5.0,Full
436.0,58.0,2000.0,1407.0,-0.0,PhD,Single Vehicle Collision,Major Damage,Police,10.0,1.0,0.0,0.0,59900.0,1.0,18.0,39.0,Full
160.0,33.0,1000.0,1423.0,1.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,17.0,3.0,2.0,1.0,52800.0,0.0,9.0,13.0,Full
130.0,34.0,500.0,990.0,0.0,Masters,Parked Car,Trivial Damage,,8.0,1.0,1.0,1.0,5830.0,0.0,-0.0,18.0,Full
282.0,43.0,500.0,1452.0,-0.0,MD,Single Vehicle Collision,Major Damage,Ambulance,19.0,1.0,1.0,0.0,46800.0,1.0,8.0,23.0,Full
328.0,48.0,500.0,1411.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,17.0,1.0,2.0,-0.0,59400.0,0.0,1.0,29.0,Full
82.0,27.0,1000.0,1385.0,0.0,PhD,Single Vehicle Collision,Major Damage,Other,14.0,1.0,2.0,-0.0,71680.0,1.0,8.0,10.0,Full
84.0,29.0,1000.0,1117.0,1.0,High School,Parked Car,Trivial Damage,Police,6.0,1.0,2.0,1.0,6820.0,-0.0,10.0,7.0,Full
70.0,28.0,1000.0,1320.0,-0.0,High School,Multi-vehicle Collision,Minor Damage,Police,14.0,4.0,1.0,1.0,31680.0,0.0,9.0,10.0,Full
54.0,35.0,500.0,1261.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Fire,21.0,3.0,2.0,0.0,79090.0,-0.0,3.0,19.0,Full
235.0,42.0,500.0,1253.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,22.0,1.0,2.0,0.0,87010.0,-0.0,13.0,22.0,Full
245.0,40.0,500.0,885.0,1.0,Masters,Single Vehicle Collision,Total Loss,Other,-0.0,1.0,0.0,-0.0,85150.0,0.0,17.0,22.0,Full
15.0,34.0,1000.0,1830.0,0.0,JD,Multi-vehicle Collision,Total Loss,Other,21.0,3.0,1.0,0.0,67650.0,0.0,6.0,13.0,Full
429.0,56.0,1000.0,1128.0,-0.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,0.0,1.0,2.0,1.0,39480.0,0.0,13.0,38.0,Full
8.0,35.0,2000.0,1267.0,-0.0,Masters,Multi-vehicle Collision,Major Damage,Other,16.0,3.0,1.0,1.0,71500.0,1.0,9.0,18.0,Full
62.0,28.0,1000.0,988.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,3.0,1.0,1.0,1.0,60200.0,1.0,11.0,11.0,Full
136.0,33.0,1000.0,855.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,23.0,1.0,-0.0,1.0,30700.0,0.0,0.0,16.0,Full
241.0,38.0,2000.0,1003.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,-0.0,1.0,77880.0,0.0,7.0,19.0,Full
343.0,48.0,500.0,1452.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Police,13.0,4.0,2.0,0.0,65070.0,0.0,12.0,27.0,Full
200.0,40.0,1000.0,1439.0,1.0,High School,Vehicle Theft,Minor Damage,Police,9.0,1.0,0.0,-0.0,3690.0,0.0,0.0,21.0,Full
222.0,40.0,1000.0,1227.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Other,17.0,2.0,2.0,0.0,81500.0,-0.0,2.0,24.0,Full
286.0,41.0,1000.0,1299.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,16.0,3.0,1.0,1.0,54450.0,-0.0,8.0,20.0,Full
421.0,57.0,2000.0,1206.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Police,22.0,3.0,-0.0,-0.0,78500.0,-0.0,0.0,39.0,Full
224.0,42.0,500.0,1213.0,1.0,College,Single Vehicle Collision,Minor Damage,Fire,11.0,1.0,-0.0,1.0,55200.0,-0.0,17.0,20.0,Full
255.0,43.0,500.0,984.0,1.0,JD,Multi-vehicle Collision,Major Damage,Fire,14.0,2.0,2.0,0.0,74700.0,1.0,8.0,21.0,Full
190.0,40.0,2000.0,965.0,1.0,JD,Parked Car,Trivial Damage,,10.0,1.0,2.0,1.0,6300.0,0.0,14.0,24.0,Full
254.0,39.0,500.0,1363.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,3.0,2.0,0.0,82320.0,1.0,20.0,22.0,Full
132.0,32.0,2000.0,1107.0,-0.0,PhD,Vehicle Theft,Minor Damage,Police,21.0,1.0,1.0,1.0,5600.0,0.0,10.0,11.0,Full
182.0,38.0,2000.0,1441.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,18.0,1.0,2.0,1.0,89650.0,-0.0,10.0,18.0,Full
290.0,42.0,500.0,990.0,-0.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,10.0,1.0,0.0,-0.0,48000.0,-0.0,2.0,26.0,Full
79.0,25.0,500.0,1863.0,1.0,Associate,Single Vehicle Collision,Total Loss,Fire,-0.0,1.0,2.0,-0.0,67800.0,0.0,20.0,3.0,P2
297.0,47.0,500.0,1617.0,-0.0,MD,Multi-vehicle Collision,Total Loss,Fire,-0.0,3.0,-0.0,1.0,44400.0,-0.0,16.0,30.0,Full
81.0,28.0,1000.0,1139.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Fire,-0.0,3.0,1.0,-0.0,44730.0,1.0,15.0,9.0,Full
166.0,34.0,1000.0,1084.0,1.0,High School,Single Vehicle Collision,Total Loss,Other,18.0,1.0,0.0,1.0,53680.0,0.0,10.0,18.0,Full
91.0,30.0,2000.0,1317.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Other,13.0,3.0,2.0,0.0,84500.0,-0.0,6.0,9.0,Full
407.0,55.0,1000.0,1250.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Police,-0.0,3.0,2.0,1.0,68160.0,0.0,5.0,38.0,Full
154.0,37.0,1000.0,2048.0,1.0,MD,Single Vehicle Collision,Minor Damage,Other,2.0,1.0,-0.0,0.0,79530.0,0.0,15.0,21.0,Full
243.0,43.0,500.0,1308.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,10.0,3.0,0.0,-0.0,37530.0,0.0,7.0,23.0,Full
142.0,33.0,2000.0,1363.0,1.0,JD,Single Vehicle Collision,Total Loss,Other,11.0,1.0,1.0,-0.0,81360.0,1.0,6.0,16.0,Full
79.0,26.0,500.0,1452.0,0.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,19.0,1.0,2.0,-0.0,40000.0,0.0,5.0,7.0,Full
258.0,46.0,1000.0,1110.0,0.0,MD,Multi-vehicle Collision,Total Loss,Other,14.0,3.0,-0.0,-0.0,47700.0,1.0,18.0,26.0,Full
270.0,41.0,1000.0,817.0,-0.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,17.0,3.0,1.0,-0.0,60190.0,1.0,1.0,20.0,Full
239.0,38.0,1000.0,1277.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Police,12.0,3.0,1.0,-0.0,61920.0,0.0,12.0,17.0,Full
5.0,26.0,2000.0,1137.0,1.0,PhD,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,1.0,0.0,88110.0,-0.0,12.0,8.0,Full
33.0,32.0,500.0,1403.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,2.0,1.0,-0.0,-0.0,56070.0,0.0,3.0,11.0,Full
252.0,39.0,500.0,1312.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Other,15.0,3.0,0.0,-0.0,59400.0,1.0,5.0,17.0,Full
143.0,32.0,1000.0,1464.0,1.0,High School,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,2.0,-0.0,62260.0,0.0,20.0,14.0,Full
152.0,33.0,1000.0,841.0,1.0,High School,Single Vehicle Collision,Minor Damage,Ambulance,2.0,1.0,-0.0,0.0,82610.0,1.0,13.0,14.0,Full
207.0,42.0,2000.0,1323.0,-0.0,PhD,Parked Car,Trivial Damage,,9.0,1.0,-0.0,0.0,5900.0,0.0,8.0,23.0,Full
271.0,40.0,1000.0,1252.0,1.0,Associate,Parked Car,Minor Damage,,6.0,1.0,0.0,0.0,3080.0,0.0,3.0,23.0,Full
385.0,51.0,1000.0,976.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Other,14.0,3.0,1.0,0.0,67600.0,-0.0,8.0,30.0,Full
86.0,26.0,500.0,1383.0,-0.0,JD,Single Vehicle Collision,Minor Damage,Police,11.0,1.0,1.0,1.0,81840.0,1.0,4.0,10.0,Full
123.0,28.0,2000.0,1836.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,5.0,1.0,2.0,1.0,79800.0,1.0,4.0,9.0,Full
330.0,47.0,2000.0,1133.0,1.0,High School,Multi-vehicle Collision,Total Loss,Other,20.0,2.0,-0.0,1.0,60500.0,1.0,16.0,26.0,Full
253.0,41.0,1000.0,1435.0,1.0,College,Single Vehicle Collision,Total Loss,Police,17.0,1.0,2.0,0.0,56610.0,0.0,20.0,20.0,Full
456.0,62.0,1000.0,1396.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,13.0,3.0,1.0,0.0,66480.0,1.0,3.0,41.0,Full
429.0,56.0,1000.0,1128.0,-0.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,-0.0,1.0,2.0,1.0,39480.0,0.0,13.0,38.0,Full
156.0,38.0,500.0,1368.0,0.0,High School,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,0.0,-0.0,55200.0,1.0,17.0,19.0,Full
224.0,39.0,1000.0,1129.0,1.0,JD,Multi-vehicle Collision,Total Loss,Fire,21.0,3.0,2.0,-0.0,61800.0,0.0,8.0,17.0,Full
120.0,30.0,500.0,957.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Other,20.0,1.0,1.0,1.0,87100.0,0.0,15.0,9.0,Full
41.0,25.0,1000.0,1004.0,0.0,Masters,Multi-vehicle Collision,Major Damage,Fire,13.0,3.0,1.0,0.0,48000.0,0.0,20.0,3.0,P2
15.0,34.0,1000.0,1830.0,0.0,JD,Multi-vehicle Collision,Total Loss,Other,21.0,3.0,1.0,-0.0,67650.0,0.0,6.0,13.0,Full
137.0,30.0,500.0,1040.0,-0.0,MD,Multi-vehicle Collision,Minor Damage,Other,4.0,3.0,2.0,-0.0,74030.0,-0.0,10.0,12.0,Full
45.0,31.0,500.0,1460.0,0.0,MD,Parked Car,Minor Damage,,6.0,1.0,1.0,0.0,6000.0,-0.0,15.0,13.0,Full
126.0,33.0,1000.0,1142.0,1.0,JD,Single Vehicle Collision,Major Damage,Ambulance,21.0,1.0,1.0,-0.0,54160.0,0.0,6.0,11.0,Full
396.0,57.0,500.0,1352.0,-0.0,High School,Parked Car,Minor Damage,,3.0,1.0,1.0,0.0,2640.0,0.0,15.0,38.0,Full
140.0,36.0,500.0,1364.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Other,10.0,3.0,2.0,1.0,79500.0,0.0,15.0,19.0,Full
134.0,32.0,1000.0,1000.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,17.0,1.0,1.0,-0.0,82720.0,0.0,1.0,15.0,Full
70.0,29.0,1000.0,1426.0,1.0,MD,Single Vehicle Collision,Minor Damage,Ambulance,12.0,1.0,-0.0,0.0,69360.0,0.0,6.0,7.0,Full
77.0,26.0,2000.0,786.0,0.0,JD,Multi-vehicle Collision,Major Damage,Police,12.0,3.0,2.0,0.0,69080.0,1.0,6.0,7.0,Full
251.0,39.0,2000.0,1232.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Police,10.0,1.0,-0.0,-0.0,44240.0,-0.0,18.0,22.0,Full
270.0,45.0,500.0,1188.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Other,23.0,3.0,0.0,1.0,54340.0,-0.0,10.0,26.0,Full
260.0,43.0,500.0,982.0,1.0,JD,Single Vehicle Collision,Total Loss,Fire,18.0,1.0,1.0,-0.0,75400.0,-0.0,4.0,25.0,Full
73.0,26.0,2000.0,1191.0,-0.0,MD,Multi-vehicle Collision,Total Loss,Other,9.0,3.0,-0.0,1.0,40160.0,-0.0,12.0,10.0,Full
77.0,26.0,2000.0,786.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Police,12.0,3.0,2.0,-0.0,69080.0,1.0,6.0,7.0,Full
32.0,38.0,500.0,1007.0,1.0,College,Multi-vehicle Collision,Minor Damage,Police,15.0,3.0,2.0,1.0,70900.0,-0.0,18.0,19.0,Full
10.0,26.0,2000.0,766.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,-0.0,-0.0,31350.0,1.0,14.0,10.0,Full
265.0,40.0,1000.0,1454.0,1.0,MD,Multi-vehicle Collision,Total Loss,Other,17.0,3.0,2.0,0.0,55120.0,0.0,13.0,23.0,Full
264.0,47.0,2000.0,1181.0,1.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,16.0,4.0,1.0,1.0,62370.0,-0.0,14.0,30.0,Full
166.0,37.0,2000.0,1337.0,0.0,JD,Multi-vehicle Collision,Major Damage,Police,10.0,3.0,2.0,-0.0,67140.0,1.0,9.0,15.0,Full
183.0,38.0,500.0,1544.0,1.0,Masters,Single Vehicle Collision,Major Damage,Police,17.0,1.0,0.0,1.0,51920.0,1.0,14.0,17.0,Full
285.0,48.0,2000.0,1102.0,1.0,College,Single Vehicle Collision,Minor Damage,Police,9.0,1.0,1.0,1.0,33480.0,-0.0,3.0,31.0,Full
283.0,43.0,2000.0,1162.0,1.0,Associate,Parked Car,Minor Damage,,9.0,1.0,-0.0,-0.0,5850.0,0.0,9.0,23.0,Full
243.0,41.0,1000.0,1129.0,1.0,College,Single Vehicle Collision,Major Damage,Fire,1.0,1.0,1.0,1.0,50300.0,1.0,16.0,21.0,Full
169.0,38.0,1000.0,1556.0,-0.0,PhD,Multi-vehicle Collision,Total Loss,Other,12.0,3.0,1.0,1.0,79080.0,0.0,3.0,19.0,Full
328.0,48.0,500.0,1411.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,17.0,1.0,2.0,-0.0,59400.0,-0.0,1.0,29.0,Full
41.0,25.0,1000.0,1227.0,1.0,College,Multi-vehicle Collision,Major Damage,Other,12.0,3.0,2.0,0.0,45120.0,1.0,4.0,3.0,P2
267.0,46.0,2000.0,1546.0,1.0,MD,Multi-vehicle Collision,Total Loss,Police,4.0,4.0,2.0,-0.0,77100.0,-0.0,19.0,29.0,Full
380.0,53.0,2000.0,1167.0,-0.0,Associate,Parked Car,Trivial Damage,Police,23.0,1.0,0.0,0.0,5700.0,-0.0,14.0,35.0,Full
27.0,33.0,500.0,1443.0,1.0,PhD,Single Vehicle Collision,Total Loss,Police,21.0,1.0,1.0,1.0,27700.0,-0.0,3.0,12.0,Full
182.0,38.0,2000.0,1441.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,18.0,1.0,2.0,1.0,89650.0,-0.0,10.0,18.0,Full
124.0,32.0,1000.0,1198.0,1.0,MD,Multi-vehicle Collision,Total Loss,Other,19.0,3.0,-0.0,1.0,73560.0,-0.0,20.0,13.0,Full
128.0,29.0,1000.0,1878.0,0.0,High School,Single Vehicle Collision,Total Loss,Fire,2.0,1.0,-0.0,0.0,59070.0,0.0,12.0,8.0,Full
137.0,30.0,500.0,1040.0,-0.0,MD,Multi-vehicle Collision,Minor Damage,Other,4.0,3.0,2.0,-0.0,74030.0,0.0,10.0,12.0,Full
149.0,34.0,500.0,665.0,1.0,PhD,Single Vehicle Collision,Total Loss,Fire,3.0,1.0,-0.0,0.0,105040.0,0.0,16.0,15.0,Full
422.0,60.0,1000.0,1556.0,1.0,MD,Single Vehicle Collision,Major Damage,Ambulance,11.0,1.0,1.0,0.0,85250.0,0.0,16.0,39.0,Full
230.0,37.0,1000.0,1061.0,-0.0,PhD,Single Vehicle Collision,Major Damage,Ambulance,15.0,1.0,2.0,-0.0,49100.0,1.0,19.0,21.0,Full
8.0,35.0,2000.0,1267.0,0.0,Masters,Multi-vehicle Collision,Major Damage,Other,16.0,3.0,1.0,1.0,71500.0,1.0,9.0,18.0,Full
120.0,30.0,500.0,957.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Other,20.0,1.0,1.0,1.0,87100.0,-0.0,15.0,9.0,Full
254.0,45.0,500.0,1084.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Police,19.0,3.0,0.0,0.0,79680.0,-0.0,11.0,29.0,Full
41.0,25.0,1000.0,1227.0,1.0,College,Multi-vehicle Collision,Major Damage,Other,12.0,3.0,2.0,-0.0,45120.0,1.0,4.0,3.0,P2
231.0,37.0,500.0,921.0,1.0,High School,Single Vehicle Collision,Major Damage,Fire,14.0,1.0,2.0,-0.0,71190.0,1.0,18.0,19.0,Full
142.0,33.0,2000.0,1363.0,1.0,JD,Single Vehicle Collision,Total Loss,Other,11.0,1.0,1.0,0.0,81360.0,1.0,6.0,16.0,Full
356.0,47.0,2000.0,1156.0,-0.0,High School,Single Vehicle Collision,Minor Damage,Other,5.0,1.0,-0.0,-0.0,61490.0,0.0,6.0,25.0,Full
250.0,42.0,500.0,1056.0,-0.0,High School,Single Vehicle Collision,Major Damage,Other,16.0,1.0,1.0,0.0,74800.0,1.0,6.0,22.0,Full
154.0,34.0,1000.0,1041.0,1.0,JD,Multi-vehicle Collision,Total Loss,Other,18.0,4.0,2.0,1.0,74360.0,1.0,10.0,13.0,Full
31.0,36.0,2000.0,1318.0,1.0,College,Parked Car,Trivial Damage,,9.0,1.0,0.0,1.0,4700.0,0.0,13.0,16.0,Full
310.0,48.0,500.0,1516.0,1.0,JD,Multi-vehicle Collision,Major Damage,Police,11.0,4.0,-0.0,0.0,59400.0,1.0,19.0,27.0,Full
297.0,48.0,1000.0,1465.0,-0.0,PhD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,-0.0,0.0,51480.0,-0.0,2.0,29.0,Full
236.0,39.0,1000.0,1151.0,1.0,Masters,Parked Car,Minor Damage,Police,17.0,1.0,-0.0,0.0,8700.0,-0.0,12.0,17.0,Full
212.0,40.0,1000.0,1524.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Other,17.0,3.0,0.0,1.0,82400.0,0.0,9.0,23.0,Full
69.0,26.0,2000.0,925.0,1.0,High School,Single Vehicle Collision,Minor Damage,Fire,14.0,1.0,2.0,0.0,63120.0,-0.0,7.0,5.0,Full
364.0,51.0,500.0,1268.0,0.0,Masters,Single Vehicle Collision,Major Damage,Other,16.0,1.0,2.0,0.0,77330.0,1.0,1.0,35.0,Full
253.0,41.0,2000.0,1313.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Other,10.0,3.0,2.0,1.0,80740.0,1.0,1.0,19.0,Full
258.0,46.0,1000.0,1110.0,-0.0,MD,Multi-vehicle Collision,Total Loss,Other,14.0,3.0,-0.0,-0.0,47700.0,1.0,18.0,26.0,Full
321.0,44.0,2000.0,1345.0,0.0,Associate,Vehicle Theft,Trivial Damage,Police,7.0,1.0,1.0,0.0,4680.0,-0.0,16.0,27.0,Full
319.0,47.0,500.0,1307.0,0.0,College,Multi-vehicle Collision,Total Loss,Police,22.0,3.0,0.0,0.0,59730.0,0.0,10.0,29.0,Full
246.0,45.0,1000.0,1665.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Fire,9.0,3.0,2.0,-0.0,53280.0,1.0,9.0,25.0,Full
199.0,41.0,1000.0,896.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,10.0,1.0,1.0,-0.0,30100.0,-0.0,16.0,24.0,Full
103.0,27.0,1000.0,1537.0,1.0,College,Multi-vehicle Collision,Minor Damage,Police,11.0,3.0,1.0,0.0,77700.0,0.0,7.0,5.0,Full
270.0,44.0,2000.0,1031.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,20.0,3.0,1.0,0.0,35900.0,1.0,8.0,22.0,Full
115.0,31.0,1000.0,1052.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,18.0,3.0,-0.0,0.0,34160.0,1.0,10.0,14.0,Full
235.0,42.0,500.0,1253.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,22.0,1.0,2.0,-0.0,87010.0,-0.0,13.0,22.0,Full
276.0,46.0,2000.0,1090.0,-0.0,College,Single Vehicle Collision,Minor Damage,Ambulance,17.0,1.0,1.0,-0.0,51390.0,1.0,8.0,30.0,Full
124.0,32.0,1000.0,1198.0,1.0,MD,Multi-vehicle Collision,Total Loss,Other,19.0,3.0,0.0,1.0,73560.0,0.0,20.0,13.0,Full
85.0,31.0,2000.0,1235.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,1.0,2.0,2.0,0.0,74400.0,1.0,12.0,13.0,Full
194.0,34.0,1000.0,1423.0,-0.0,Associate,Vehicle Theft,Minor Damage,,-0.0,1.0,0.0,0.0,9100.0,-0.0,12.0,13.0,Full
230.0,43.0,2000.0,1102.0,-0.0,High School,Multi-vehicle Collision,Minor Damage,Police,0.0,3.0,-0.0,1.0,51900.0,1.0,4.0,27.0,Full
128.0,28.0,1000.0,987.0,1.0,High School,Single Vehicle Collision,Total Loss,Ambulance,11.0,1.0,-0.0,1.0,101860.0,0.0,8.0,8.0,Full
200.0,40.0,1000.0,1439.0,1.0,High School,Vehicle Theft,Minor Damage,Police,9.0,1.0,0.0,0.0,3690.0,-0.0,0.0,21.0,Full
212.0,39.0,1000.0,1255.0,1.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,22.0,2.0,-0.0,1.0,59300.0,0.0,7.0,19.0,Full
404.0,56.0,1000.0,1361.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,23.0,1.0,2.0,1.0,53100.0,1.0,10.0,34.0,Full
169.0,37.0,1000.0,936.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Police,4.0,3.0,2.0,1.0,57900.0,0.0,10.0,16.0,Full
321.0,44.0,2000.0,1345.0,-0.0,Associate,Vehicle Theft,Trivial Damage,Police,7.0,1.0,1.0,-0.0,4680.0,-0.0,16.0,27.0,Full
11.0,39.0,2000.0,1470.0,0.0,PhD,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,-0.0,-0.0,65790.0,-0.0,8.0,18.0,Full
205.0,42.0,2000.0,1388.0,1.0,High School,Single Vehicle Collision,Minor Damage,Police,19.0,1.0,2.0,-0.0,86130.0,-0.0,20.0,23.0,Full
192.0,35.0,1000.0,1246.0,1.0,Masters,Single Vehicle Collision,Total Loss,Other,19.0,1.0,0.0,-0.0,76600.0,-0.0,15.0,16.0,Full
27.0,32.0,500.0,1008.0,1.0,PhD,Single Vehicle Collision,Total Loss,Ambulance,11.0,1.0,1.0,-0.0,61500.0,-0.0,2.0,10.0,Full
150.0,30.0,1000.0,1677.0,-0.0,College,Vehicle Theft,Trivial Damage,Police,7.0,1.0,1.0,1.0,4590.0,-0.0,2.0,10.0,Full
92.0,32.0,500.0,1592.0,-0.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,2.0,1.0,53400.0,-0.0,19.0,10.0,Full
448.0,57.0,2000.0,1376.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Police,10.0,3.0,2.0,0.0,47760.0,1.0,2.0,37.0,Full
101.0,27.0,1000.0,433.0,0.0,Masters,Parked Car,Minor Damage,,7.0,1.0,0.0,0.0,5900.0,0.0,6.0,9.0,Full
63.0,24.0,2000.0,1621.0,1.0,High School,Vehicle Theft,Minor Damage,Police,7.0,1.0,2.0,-0.0,6120.0,0.0,0.0,2.0,P1
380.0,53.0,2000.0,1167.0,0.0,Associate,Parked Car,Trivial Damage,Police,23.0,1.0,-0.0,0.0,5700.0,-0.0,14.0,35.0,Full
